レースコード,レース場,レース回,風向,風速,波の高さ,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240219SMS06,2,5,5,3.0,3.0,0,0,0.4749707221038224,0.5975122379585309,-0.8938453168700005,-0.4445601946459749,0.8226383049436979
20240219SMS07,2,6,5,2.0,2.0,0,0,0.6316277955203816,0.9817642479878604,0.9947215919677926,-0.4672551160329458,0.2613541867446443
20240219SMS08,2,7,5,1.0,1.0,3,1,-1.7010434975293975,-1.7127502752317605,-0.4582315784377063,-0.3026306263216129,-0.4838206248226396
20240219SMS09,2,8,6,1.0,1.0,2,1,-0.4371959951774043,-0.373846067894284,0.1636277802484253,-0.079997872824349,-0.6773488747516659
20240219SMS10,2,9,4,1.0,1.0,1,1,1.327679268662859,0.5937213981605741,-0.2223350625793682,-1.154556272958177,1.0882143751650135
20240219SMS11,2,10,6,1.0,1.0,1,0,-0.1468339178522616,-0.9166238966792456,0.280156597378157,0.2106082265868144,0.4838206248226435
20240219SMS12,2,11,3,1.0,1.0,0,1,-0.4322389934295366,-0.6599732926274845,0.6766429861123235,1.2944593089458605,0.502834574403983
20240219MYJ01,9,0,7,0.0,1.0,2,1,0.2389198048546808,-1.0467605643414166,-0.6894551219023949,1.57751279755452,-0.4838206248226531
20240219MYJ02,9,1,7,0.0,1.0,2,0,-0.9068872270643435,-1.2228028358740728,1.1612938584890526,-1.2198897310563428,1.3997760537456874
20240219MYJ03,9,2,7,0.0,1.0,1,1,1.0752895202529136,1.5284032532550564,-0.4705128370703374,1.0043965123869965,-0.522841851774968
20240219MYJ04,9,3,7,0.0,1.0,2,1,-0.2249078291673662,0.8332002155581394,1.598967903344391,-0.7302367783719946,-0.2933110263449524
20240219MYJ05,9,4,7,0.0,1.0,3,0,-1.541897989728637,-1.7521850794096805,0.9716240719810532,-1.546818791055405,0.7046726714462342
20240219MYJ06,9,5,7,0.0,1.0,2,1,0.0101104439187188,-0.5848279448692201,0.5960922647717799,-0.0865231628349947,1.825741858350648
20240219MYJ07,9,6,7,0.0,1.0,3,0,-1.2707769198241532,-1.1878288950133162,-0.9623674181687958,0.2300632985242613,1.1917163225479397
20240219MYJ08,9,7,7,0.0,1.0,2,0,-0.1437926172546267,0.1868347405675191,-1.490307909407717,-0.5709827307036821,1.5726468022303384
20240219MYJ09,9,8,7,0.0,1.0,3,0,-1.6286722892854526,-1.6360451726548857,-0.186076204677755,-0.5320088571850347,0.3597215394180797
20240219MYJ11,9,10,6,1.0,1.0,0,1,1.1414927277711069,1.1490709624395468,0.8219745300231039,0.02481491168456,0.510310363079854
20240219MYJ12,9,11,7,0.0,1.0,0,0,-1.6279743859171754,0.111794468904248,0.2057547931022578,-0.7342846663472272,0.885614885540111
20240219NRT01,23,0,4,5.0,5.0,2,0,-0.3924895625375856,-0.757352183804823,-1.6469161170369384,-0.1467553520163682,0.7071067811865619
20240219NRT02,23,1,4,5.0,5.0,0,1,0.9908516125653464,0.4305423772332974,-0.8096229085621534,-1.3211527752631356,-1.3480391716948916
20240219NRT03,23,2,4,5.0,5.0,2,0,-0.1735051202969292,-1.7051022968951266,-0.8636635116056761,-1.240913629770511,0.7664063157207865
20240219NRT04,23,3,4,5.0,5.0,2,0,-0.4670310534401969,-1.7664241628709574,0.0585532777883361,0.014837727973486,-0.1876466562601809
20240219NRT05,23,4,4,5.0,5.0,2,0,-0.6382978735403089,-0.0916675025122015,1.2100126010827756,1.268488891131679,-1.443375672974078
20240219NRT06,23,5,4,4.0,4.0,1,1,0.5782294736047635,0.393181375724019,0.3822852187391228,1.049011014983918,0.5201564866102856
20240219NRT07,23,6,4,5.0,5.0,2,0,-1.0356743243428568,-0.2573128552819171,0.0624907051988511,-1.5254578049631018,-0.1152398042492274
20240219NRT08,23,7,4,6.0,6.0,3,0,-1.84794099708236,-1.8386203744918077,-0.0193094539957972,-0.3978388129759257,-0.7636305112473077
20240219NRT09,23,8,4,6.0,6.0,0,1,0.8472664236027937,0.8907621011468783,1.2072457923317144,-0.6766123328479865,0.5785321542938945
20240219NRT10,23,9,4,5.0,5.0,0,1,1.103109170558171,1.8452086360751088,-0.8589657742212142,1.0105774250066832,-1.4374722712498482
20240219NRT11,23,10,4,5.0,5.0,1,0,1.5712467496212466,0.0124678897781057,1.442857344599169,-0.1168259950022507,-1.1166106476397184
20240219NRT12,23,11,4,4.0,4.0,1,0,0.1977420324329107,0.4166153375904159,0.000951909819646,-0.9282398588299968,1.6417596659188425
20240219AMG01,10,0,1,1.0,0.0,3,0,-1.515454200453236,-1.878866455810356,-0.672899824274689,-1.6277860566844902,1.5431352794765612
20240219AMG02,10,1,1,3.0,0.0,1,1,1.1339215424305664,1.0258445424865252,1.2325932682775556,-0.5391231896078428,-0.118845672135369
20240219AMG03,10,2,6,1.0,0.0,1,1,1.0042915125172194,0.3407526747086529,-0.2718349934483151,0.6239223859339487,0.3362518797466591
20240219AMG04,10,3,1,3.0,0.0,2,0,-0.0907981494054962,-0.89522980931786,-0.8346793998295944,1.2813613243420952,0.3265502581380756
20240219AMG05,10,4,6,1.0,0.0,3,0,-1.627315021692988,-1.5981160722979115,-0.1371256470775945,-1.2144340740769688,0.766964988847355
20240219AMG06,10,5,7,0.0,0.0,2,0,0.1687090420789559,0.0818103757780285,-1.134878591684282,1.1993935891954102,-0.7559289460184399
20240219AMG07,10,6,1,2.0,0.0,3,0,-1.7585630293005214,-1.881759326077296,0.0723034526869179,0.1114971828281706,1.6316377931102273
20240219AMG08,10,7,6,2.0,0.0,1,1,0.5480214933188289,1.0064704551144603,0.6953627841914761,-0.1525583950657714,-0.6324555320336899
20240219AMG09,10,8,7,0.0,0.0,1,1,0.6877435824366707,0.7951374616327566,-1.3050336694675717,-0.2626841422186212,-1.1621005965556328
20240219AMG10,10,9,7,0.0,0.0,2,0,-1.0981491762579534,-1.49427146846411,-0.9293700695847684,0.5419943393001047,1.6103220966322034
20240219AMG11,10,10,7,0.0,0.0,2,0,-0.8746795532326346,-1.2378392876304,1.417914713018306,-0.981167236116528,-1.0292337119907786
20240219AMG12,10,11,6,1.0,0.0,1,0,0.9250180336242542,0.5862852434144449,-1.0216400504781658,-1.1044356528477226,-0.2976164652300144
20240219MKN01,1,0,4,5.0,5.0,2,0,0.1657604297311999,0.8604079972211378,-0.4699249422706501,-0.5881609719326361,0.4767312946228066
20240219MKN02,1,1,4,3.0,3.0,2,0,-0.4838840594752763,-0.7116401659816228,-0.8316588971050004,0.116200029342229,-0.2214037213850285
20240219MKN03,1,2,4,1.0,1.0,2,0,-0.315656458321001,0.3463175265082193,0.8548531650358467,-1.2263393772259028,-1.065247282582616
20240219MKN04,1,3,4,5.0,5.0,3,0,-1.8383435586327603,-1.8766655916612185,0.5883275321641839,0.6591097069291397,1.0699812209025423
20240219MKN05,1,4,4,3.0,3.0,1,0,0.0215078532842476,0.3913861576034164,0.6071345884488382,-0.398948438062312,0.5459427881935404
20240219MKN06,1,5,4,3.0,3.0,0,1,1.52875134145766,1.4429869588640454,0.348491796742325,1.252336009621732,0.1790287185098385
20240219MKN07,1,6,4,7.0,7.0,2,0,-0.2530201963648059,-1.8541627037506008,-0.7285733997150977,0.1874881311844803,1.9015307541661093
20240219MKN08,1,7,4,8.0,8.0,3,0,-1.8758618282590085,-1.909766940303712,-0.574789013903274,-0.8878504201944374,1.5682313584085663
20240219MKN09,1,8,4,8.0,8.0,2,0,-0.0703831157922606,0.5754277120178748,-0.3439317869877246,-0.8380420038330689,-0.1778920167412163
20240219MKN10,1,9,4,8.0,8.0,0,0,0.4546525618610923,0.4623893289550156,-0.9400576458864952,-0.0723884378309351,1.6316377931102084
20240219MKN11,1,10,4,7.0,7.0,0,1,0.7291998481382669,0.4211600292771914,1.001595950052216,1.5704321740872076,0.1289448038379851
20240219MKN12,1,11,4,9.0,9.0,0,1,-0.1940390585698565,-0.8767230973182272,-0.7246585369452234,-0.2886194687137834,1.2909944487358418
20240219TKN01,11,0,4,4.0,2.0,3,0,-1.5569641305409865,-1.2836359675157338,-0.5727012738416474,1.6911098947543672,0.0245292624676806
20240219TKN02,11,1,4,4.0,2.0,3,0,-1.9623564523145376,-1.0076792459516994,1.0203868546301162,-1.710008429187693,-2.7541243638841774e-14
20240219TKN03,11,2,4,5.0,3.0,3,0,-1.5918393627452585,-1.9931416330919856,-0.9516156039571138,0.0098728868890566,-1.416180239306777
20240219TKN04,11,3,4,5.0,3.0,2,0,-0.850697395520903,-0.1338071455395286,-1.0860329694024125,-0.3244430102192923,0.7741129997161792
20240219TKN05,11,4,4,5.0,3.0,2,0,-0.2605272848448705,0.0287215836162127,-1.474155079421676,0.4578509001752579,0.418853908291702
20240219TKN06,11,5,4,4.0,2.0,2,0,-0.2514179271536833,-0.2548277671039208,1.267796899242393,0.1990147003391544,-1.0359785996871178
20240219TKN07,11,6,4,5.0,3.0,2,0,0.2166429102228326,0.0824584163018854,1.765633523375881,-1.6347687310223955,0.5442504302301416
20240219TKN08,11,7,4,5.0,3.0,2,0,0.512151453407608,0.5739766429098376,-1.637710770632364,0.2300248278536264,-0.0367507997979893
20240219TKN09,11,8,4,5.0,3.0,3,0,-1.4797716839635973,-1.7711671358395018,-0.193977127605922,-0.2410674833063966,1.3418626003042518
20240219TKN10,11,9,4,4.0,2.0,2,0,-1.4619837541398737,-0.6936932269921604,-0.8130876509789039,-0.4605454778829959,1.782179741605367
20240219TKN11,11,10,4,4.0,2.0,2,0,-0.4511916185690742,-0.5469468677065714,0.6915891338711125,-0.2909489998840216,-0.4420122177473826
20240219TKN12,11,11,4,3.0,2.0,1,0,-0.2250725499672527,-0.9465432581137772,-0.4842570627810392,-1.2227279226535503,0.1788183027053076
20240219GMG01,22,0,4,3.0,1.0,2,1,-1.397393236207338,-0.1220072642749959,0.1720941423474387,1.8030732536582372,-0.347021457694172
20240219GMG02,22,1,4,4.0,2.0,0,0,0.7693254456788502,1.0796274326061766,0.8141391444289799,0.4917914825671545,-0.1138866480856847
20240219GMG03,22,2,4,3.0,1.0,2,0,-0.8505285543713605,0.1469915957928066,-0.1336485131879943,-0.5484295695948149,1.049346251061061
20240219GMG04,22,3,4,3.0,1.0,2,1,-0.5583807186906345,-0.4148962522711295,0.4273603371219743,-0.4288153177382134,0.7845877194089063
20240219GMG05,22,4,3,4.0,2.0,0,1,1.3002199912701629,0.5405070652640895,1.124632816267394,-0.5409933513601252,-0.8800008370998982
20240219GMG06,22,5,3,3.0,1.0,0,1,1.4531304579822215,1.4556786856898134,0.8952393445230372,0.7432287988319333,-0.7925939239011891
20240219GMG07,22,6,3,2.0,1.0,3,0,-0.9718997723431844,-0.4588895287583495,-0.529974338166992,0.5018479774641642,0.9198528353185748
20240219GMG08,22,7,3,1.0,0.0,3,0,-1.6795216639683417,-1.488758503039642,-1.5358772436233004,0.7168249495731304,-1.516729865061047
20240219GMG09,22,8,3,2.0,1.0,1,1,0.6938439942687078,0.606016799775691,0.6345637313399775,-0.5006351459608648,0.3530022548091121
20240219GMG10,22,9,4,1.0,0.0,2,0,-1.6458187707170289,-1.0724512697676043,0.3130075219566438,-0.9048915158065404,-0.5504818825632061
20240219GMG11,22,10,7,0.0,0.0,2,0,-0.5393298545078756,-1.7518855768961925,0.3917990685765102,0.9230584702777284,0.0533304891164047
20240219GMG12,22,11,3,2.0,1.0,1,0,0.2330878904407461,0.5807997618590174,-0.6007490615177156,-0.8436226238814828,1.7650112740455268
20240219HMN01,18,0,3,3.0,2.0,2,0,0.0313299374826893,-0.6927176066698865,1.788504802786434,-0.2214517324581745,-1.304484830218022
20240219HMN02,18,1,3,4.0,2.0,2,1,-1.2628808398037183,0.1551046993553203,-0.6989248197254236,0.9859542849715812,1.3793171220826894
20240219HMN03,18,2,3,5.0,3.0,0,1,0.9245186286623804,1.116263896226774,1.0889331704580767,-0.6614704068197548,0.4301340378531786
20240219HMN04,18,3,3,6.0,4.0,0,0,1.1914575128900249,-1.259359234277388,-0.1058967022981889,-0.3506153989691631,-1.3634420996046508
20240219HMN05,18,4,3,6.0,4.0,2,0,-0.2322756610912249,-0.6672203874706754,-0.575377469628071,-0.1823182658980577,0.4699447377480598
20240219HMN06,18,5,3,6.0,4.0,3,0,-1.3086074697433014,0.2233372750679525,-0.4228096550501965,-0.6449859580068917,1.754673874862429
20240219HMN07,18,6,3,6.0,4.0,0,1,1.086509314378604,1.152666306865468,1.1136788490505825,0.630707639898842,-0.5504818825631655
20240219HMN08,18,7,3,7.0,4.0,2,0,-0.3374970135509567,0.1178175852586352,0.2441335953182523,0.5321684226048999,-1.488662895392108
20240219HMN09,18,8,3,7.0,4.0,2,0,-1.8682767037724293,-1.935622344513899,-1.4549600523363349,0.3313048102467924,-1.8414940767439776
20240219HMN10,18,9,3,7.0,4.0,2,0,0.5799448089957744,0.6580671593348999,-0.8937576390512519,0.0224445711238782,-1.0031397251510257
20240219HMN11,18,10,3,7.0,4.0,0,0,-0.112100627419018,0.951594979539516,-0.3090843746267683,-0.2763191502748727,0.8687444855261344
20240219HMN12,18,11,3,7.0,4.0,1,0,-0.3682715938725631,-0.4256103300413791,-1.5258658698060648,-1.110858811655879,0.6263765644712334
20240219TMG01,7,0,3,1.0,2.0,2,0,-0.2254370235415489,0.5447966833753917,0.2499042443354967,-0.1638348215832155,1.4612092264548844
20240219TMG02,7,1,3,2.0,2.0,0,0,1.7546251919348512,0.7866204511947741,-0.1136392006228205,0.0079441397200637,-0.8687444855261416
20240219TMG03,7,2,3,3.0,2.0,3,0,-1.786273607599527,-1.7633364125217703,0.974553290291118,0.2029358678284434,-0.2782936143924955
20240219TMG04,7,3,3,4.0,2.0,1,1,0.6283966962990681,1.9081181687358888,0.3898223813476537,1.854964419198161,-0.1559836537695863
20240219TMG05,7,4,3,4.0,2.0,2,1,0.7777169037221001,-1.3962159724875387,0.94953963946202,-1.0777465390694865,-0.3640665972731447
20240219TMG06,7,5,3,5.0,2.0,3,0,-1.7064828481228722,-0.6320088409407688,0.9687479806012088,-0.2899311174799082,1.3147514702678291
20240219TMG07,7,6,3,5.0,2.0,2,0,-0.9844962898044108,-0.5526686015263765,0.8520244754251919,0.8908545761739457,1.1362790968683711
20240219TMG08,7,7,3,4.0,2.0,2,1,-0.4843519407805283,0.5688069678554722,-0.6170498029829704,-0.0798359611194617,0.6877303054053769
20240219TMG09,7,8,3,5.0,2.0,1,0,0.0024988414308664,-0.2590196820343682,1.1827950894489223,0.7029402780297993,-0.2902923748935621
20240219TMG10,7,9,5,6.0,3.0,1,0,-1.1418145751798177,0.7807997723045594,1.0263538732818671,-0.1667713985243947,1.2357478537457458
20240219TMG11,7,10,3,3.0,2.0,2,0,-1.21169638692339,-1.4871886538044692,-1.172328194479617,1.121135247764583,-1.375495748840646
20240219TMG12,7,11,3,5.0,3.0,1,0,-1.1936153199650843,-0.3938998858125371,0.9038414082955608,-0.5945419783338939,0.3070317192431903
20240219HWJ01,12,0,3,5.0,4.0,2,0,0.1158853746332741,1.08004334948983,0.012998160890883,0.4982631590937218,1.8961818525599088
20240219HWJ02,12,1,3,5.0,4.0,1,1,0.92582920872339,0.6141499865671481,-0.1681994912021648,0.947334157249319,-1.368608302260085
20240219HWJ03,12,2,3,6.0,4.0,3,0,-1.5476149191515387,-0.9640419013350792,0.3607100538117295,0.558649285303252,0.8233869695926177
20240219HWJ04,12,3,3,5.0,3.0,2,0,-1.3031946537817716,-0.8652021115853765,-1.0445995693667929,0.2277587779493372,1.313347408115143
20240219HWJ05,12,4,3,4.0,3.0,3,0,-1.830521280848885,-0.3191593246684874,1.2096828877513517,-0.4736947413418069,0.2076136996343455
20240219HWJ06,12,5,3,2.0,3.0,3,0,-1.362752670582476,-1.882116236786375,-0.755035854337214,0.1863936724962806,-0.433073336404032
20240219HWJ07,12,6,3,8.0,4.0,2,0,0.0375843658837183,0.0662517294879759,0.9218524479125388,-1.2258216156685764,0.1555584362940157
20240219HWJ08,12,7,5,4.0,3.0,0,1,1.1478661677773516,-0.9031640363446912,-0.5389211358169321,0.278050431680049,-0.1746075739423895
20240219HWJ09,12,8,3,6.0,4.0,1,0,-0.9251681705675838,-0.8962960837906166,-0.5668520540173654,0.397020351028728,0.7552632224670174
20240219HWJ10,12,9,5,6.0,4.0,2,0,-0.7190090463266791,-0.7061289474679978,-0.6872125932794221,-0.5436465897078541,0.3370999312316102
20240219HWJ11,12,10,3,7.0,4.0,1,0,-0.1550046914151275,0.3687667582474266,-0.0203448542879626,0.2329965870253442,0.214038570041456
20240219HWJ12,12,11,3,6.0,4.0,1,1,-0.5756839850968907,-0.0629408220903818,1.2453978985230851,-1.4786941687714326,0.2490291225458742
20240219TDA01,14,0,4,2.0,1.0,3,0,-1.840989314515502,-0.7018802289310816,-1.105905256077969,-0.4197708520300408,-0.4426338948728106
20240219TDA02,14,1,6,2.0,1.0,2,0,-0.4425378960770265,0.1066171124008262,-1.1427328525989395,-0.4214473612779318,0.3545395944353141
20240219TDA03,14,2,4,2.0,1.0,2,0,1.038585444891316,-0.2004955225547174,-0.074806242378832,0.6856599287891492,-0.7209434445029808
20240219TDA04,14,3,3,2.0,1.0,0,1,0.5334256058981217,0.9980433966520974,0.8745934034424081,-0.8084667991608837,1.7302156336155072
20240219TDA05,14,4,4,2.0,1.0,2,1,-0.4001352903791592,-0.0532229543093586,1.0473819062998664,-0.0956507832903537,-1.2659242088545692
20240219TDA06,14,5,4,2.0,1.0,2,0,-0.6408184994688523,0.2239209283724459,-0.8080109235312382,0.5875248113514255,1.2148677353760633
20240219TDA07,14,6,4,2.0,1.0,3,0,0.42737982454691,0.4210517631714331,-0.6701900688794602,0.6226025750316782,-0.9991745768300582
20240219TDA09,14,8,4,5.0,4.0,0,0,1.114742894407587,0.061998293830429,-0.1304581265704138,-0.875311970911308,-0.6613357776493837
20240219TDA10,14,9,4,2.0,1.0,2,0,-1.5536519565095497,-0.1230614126858513,-1.3511154655903237,-0.0461842882652461,0.1786169999460462
20240219TDA11,14,10,4,3.0,2.0,2,1,-0.7161359535667817,-0.5592883419243395,-1.1635071062444415,0.6431929348625866,1.0640174976785564
20240219TDA12,14,11,4,3.0,2.0,1,0,-0.0202858351362922,0.0737801774813821,0.1872032548473742,0.6733042951608932,0.1657483860329749
20240219KRY01,15,0,0,2.0,1.0,2,0,0.0949709989362171,0.476240493571655,-1.3346803886417389,-1.30652227087037,0.6343350474165556
20240219KRY02,15,1,7,0.0,0.0,1,1,1.0211102062678796,1.3778729013390214,1.2890294217801406,-0.6847189127238444,0.9041470478069104
20240219KRY03,15,2,7,0.0,0.0,2,0,-1.5433105928750144,-0.8515824481663041,-1.270887001134506,-0.8109531943478857,0.4698092386497862
20240219KRY04,15,3,7,0.0,0.0,2,1,-1.303681027972928,-0.6872861549730362,0.8241689400140009,-1.0385014462706306,-0.8796644381862374
20240219KRY05,15,4,0,1.0,1.0,0,1,1.4880714286044934,0.885936528406575,0.6067265212935007,0.5588214484449051,-0.315498529545617
20240219KRY06,15,5,7,0.0,0.0,2,1,0.1568654889533072,-0.7976515406368263,0.530150546773169,-0.3960459350485857,0.6223016913446457
20240219KRY07,15,6,0,1.0,1.0,3,1,-0.0204102885621897,-0.1385675335504511,1.9442841356741671,-0.9215837590852024,0.5423261445466281
20240219KRY08,15,7,0,1.0,1.0,3,0,-1.6378495992986544,-1.4349862288520674,-1.4639234600453783,-1.0810050974224317,-1.3669418497887311
20240219KRY09,15,8,0,2.0,1.0,2,0,-1.2764831307814744,-1.9354097179808316,0.7853838672729933,-1.0416600359746797,0.3806934938134264
20240219KRY10,15,9,0,2.0,1.0,1,0,0.280534693023044,0.6103518339569001,-1.1085445351472796,0.5052081584315604,-0.0320948326985833
20240219KRY11,15,10,1,1.0,1.0,2,0,-1.6527947155033125,-1.6928059456104618,0.9255032128180538,-0.2793383963103491,0.9778919684055226
20240219KRY12,15,11,7,0.0,0.0,1,0,-0.3330166791109933,-0.1036389430331145,-1.3560811768911665,0.4055650423685938,1.0024019668042945
20240220OMR01,8,0,3,1.0,1.0,3,0,-1.9464235194587864,-1.9767826890865636,-0.8769539402018337,-0.224669850520318,-0.4879500364742662
20240220OMR02,8,1,8,2.0,1.0,3,0,-1.923094808460276,-1.6822199138097835,1.55398216805727,-1.2460459755266031,-0.832250378576473
20240220OMR03,8,2,2,1.0,1.0,2,1,1.2162411393454995,1.2461491404546088,-0.7153139238536179,-0.7783842443610283,-0.5234971031459852
20240220OMR04,8,3,7,0.0,1.0,2,1,0.3098729807914902,0.603792988252907,-0.3050956276458677,0.6611502320748549,0.2439750182371766
20240220OMR05,8,4,5,1.0,1.0,1,1,0.9136019708538032,0.5159357767575605,0.2787778385705498,1.3583544321388732,0.0636027314143579
20240220OMR06,8,5,3,1.0,1.0,0,0,1.124379407068078,1.218539967451966,-1.003520766623815,0.6157034413998439,-1.4235831010710416
20240220OMR07,8,6,2,1.0,1.0,3,0,-1.8609045176557,-1.885074224766108,1.0596693081086463,-0.6785136470389969,-0.2411214110851987
20240220OMR08,8,7,3,2.0,1.0,3,0,-1.7205700340305798,-0.7344340238489481,-0.776373873153628,-0.6359888872010223,-0.691898406021689
20240220OMR09,8,8,2,2.0,1.0,0,0,1.1337014827886074,1.518051162412186,0.935066180248294,-1.2751551746715166,-1.510994713038743
20240220OMR10,8,9,2,1.0,1.0,2,0,-0.6368038762450713,0.0057321134044645,1.3581162124308874,0.4713310890623877,-0.5234971031459676
20240220OMR11,8,10,5,2.0,1.0,2,0,-1.4770520244000367,-1.229003655968375,1.5324367433229709,1.8201850880513668,-0.1223521960580956
20240220OMR12,8,11,3,1.0,1.0,0,0,0.1154738712190787,-0.6434897722954372,0.1025447917627959,-0.8248117370804539,0.4541702621954741
20240220SMS01,2,0,0,3.0,3.0,2,1,0.1047893389228847,0.2042730506755121,-0.8196259324863999,1.7051442589008192,-0.2429360851215969
20240220SMS02,2,1,0,3.0,3.0,3,1,-2.0219994539776907,-1.82530874439996,-0.1611485552710692,0.4423967068036681,0.6263765644712271
20240220SMS03,2,2,0,3.0,3.0,3,0,-1.6381797709855894,-1.898747916312159,1.5246611115690487,0.0689515551451902,0.2613541867446728
20240220SMS04,2,3,1,3.0,3.0,1,1,0.4537370805800156,0.3569278210267375,1.18021074093885,0.1881535788254933,-1.7056057308448869
20240220SMS05,2,4,0,3.0,3.0,2,0,-1.2282802896563985,-1.0016125067900057,-0.8187869891648821,1.6123334736181338,0.1695158759052059
20240220SMS06,2,5,1,3.0,3.0,0,0,1.0955660688675517,1.3457568210716508,-1.0842389570396898,-1.1250319979108152,1.3521679662509456
20240220SMS07,2,6,1,4.0,4.0,0,1,0.7916145627561041,0.5531364120865687,0.1213585031651685,1.6499184222515046,-0.4758668672668233
20240220SMS08,2,7,1,3.0,3.0,2,0,-1.7236486995394804,-1.7325659752744853,0.0563977863581562,-0.8683099121344763,-0.1779839981417499
20240220SMS09,2,8,1,3.0,3.0,2,0,-0.0529969795219363,-0.2074237574906708,-0.0071748656733969,-0.9065984335798304,-0.334472937797248
